RetailStore,CustomerID,TransactionID,InvoiceDate,ProductID,Cost
5,7574,5ID22977,6/18/2020,23,225.75
4,7684,4ID22978,6/18/2020,26,197.25
4,7684,4ID22978,6/18/2020,11,178.5
2,2615,2ID22979,6/18/2020,11,157.25
2,2615,2ID22979,6/18/2020,11,157.25
2,2615,2ID22979,6/18/2020,37,157.25
2,2615,2ID22979,6/18/2020,6,223.25
2,3344,2ID22980,6/18/2020,31,999.75
2,3344,2ID22980,6/18/2020,31,999.75
2,7685,2ID22981,6/18/2020,8,157.25
2,7685,2ID22981,6/18/2020,50,207.25
2,7685,2ID22981,6/18/2020,50,207.25
2,7685,2ID22981,6/18/2020,50,207.25
5,7309,5ID22982,6/18/2020,1,224.5
5,7309,5ID22982,6/18/2020,1,224.5
5,7598,5ID22983,6/18/2020,22,32.25
5,7598,5ID22983,6/18/2020,9,149.75
5,7598,5ID22983,6/18/2020,2,97.25
1,7547,1ID22984,6/18/2020,27,154.75
1,7547,1ID22984,6/18/2020,18,209.5
1,7686,1ID22985,6/18/2020,7,197.25
1,7686,1ID22985,6/18/2020,32,31.25
1,7686,1ID22985,6/18/2020,13,197.25
1,7686,1ID22985,6/18/2020,40,27.25
1,7686,1ID22985,6/18/2020,40,27.25
1,2679,1ID22986,6/18/2020,23,147.25
1,2679,1ID22986,6/18/2020,8,147.25
1,7687,1ID22987,6/18/2020,9,207
1,7687,1ID22987,6/18/2020,42,207
1,7687,1ID22987,6/18/2020,37,209.5
1,7687,1ID22987,6/18/2020,49,253.25
1,7687,1ID22987,6/18/2020,8,207
5,7584,5ID22988,6/18/2020,23,149.75
5,7584,5ID22988,6/18/2020,40,32.25
5,7584,5ID22988,6/18/2020,8,149.75
2,7688,2ID22989,6/18/2020,13,207.25
2,7688,2ID22989,6/18/2020,21,157.25
2,3104,2ID22990,6/18/2020,10,99.75
2,3104,2ID22990,6/18/2020,10,99.75
2,3104,2ID22990,6/18/2020,10,99.75
1,7270,1ID22991,6/18/2020,66,12.5
1,7270,1ID22991,6/18/2020,7,257
5,7689,5ID22992,6/18/2020,60,269.5
5,7689,5ID22992,6/18/2020,7,199.75
5,7689,5ID22992,6/18/2020,7,269.5
5,7689,5ID22992,6/18/2020,9,149.75
5,7689,5ID22992,6/18/2020,5,274.5
5,7489,5ID22993,6/18/2020,23,244.5
5,7489,5ID22993,6/18/2020,32,42.25
4,4525,4ID22994,6/18/2020,14,328.5
4,4525,4ID22994,6/18/2020,65,25
2,7690,2ID22995,6/18/2020,39,157.25
2,7690,2ID22995,6/18/2020,57,207.25
2,7690,2ID22995,6/18/2020,50,207.25
2,7690,2ID22995,6/18/2020,33,207.25
2,7690,2ID22995,6/18/2020,33,207.25
5,6655,5ID22996,6/18/2020,27,154.75
5,6655,5ID22996,6/18/2020,37,154.75
5,6655,5ID22996,6/18/2020,18,154.75
3,7691,3ID22997,6/18/2020,16,192.25
3,7691,3ID22997,6/18/2020,4,192.25
1,7692,1ID22998,6/18/2020,25,257
1,7692,1ID22998,6/18/2020,5,264.5
5,7693,5ID22999,6/18/2020,15,225.75
4,6199,4ID23000,6/19/2020,26,197.25
4,7694,4ID23001,6/19/2020,13,254.5
4,7695,4ID23002,6/19/2020,59,254.5
4,7696,4ID23003,6/19/2020,11,147.25
4,2685,4ID23004,6/19/2020,18,204.5
4,2790,4ID23005,6/19/2020,47,194.5
4,7209,4ID23006,6/19/2020,5,197.25
4,7209,4ID23006,6/19/2020,9,147.25
4,7209,4ID23007,6/19/2020,57,260.75
4,7209,4ID23008,6/19/2020,38,147.25
3,7697,3ID23009,6/19/2020,58,899.75
3,7697,3ID23010,6/19/2020,58,899.75
4,2788,4ID23011,6/19/2020,16,254.5
4,2788,4ID23011,6/19/2020,66,12.5
5,7698,5ID23012,6/19/2020,22,32.25
5,7698,5ID23012,6/19/2020,18,224.5
5,7699,5ID23013,6/19/2020,18,230.75
5,7699,5ID23013,6/19/2020,32,42.25
5,7699,5ID23013,6/19/2020,11,230.75
5,7699,5ID23013,6/19/2020,15,225.75
5,7699,5ID23013,6/19/2020,25,199.75
5,6611,5ID23014,6/19/2020,7,199.75
5,6611,5ID23014,6/19/2020,4,199.75
5,6611,5ID23014,6/19/2020,5,204.75
5,6611,5ID23014,6/19/2020,5,204.75
5,6611,5ID23014,6/19/2020,18,154.75
5,6611,5ID23014,6/19/2020,29,21.25
5,6611,5ID23014,6/19/2020,40,32.25
4,7589,4ID23015,6/19/2020,22,27.25
4,7589,4ID23015,6/19/2020,5,260.75
4,7589,4ID23015,6/19/2020,28,273.25
5,7700,5ID23016,6/19/2020,1,224.5
5,7700,5ID23016,6/19/2020,1,224.5
5,6874,5ID23017,6/19/2020,1,224.5
5,6874,5ID23017,6/19/2020,1,224.5
5,7701,5ID23018,6/19/2020,9,219.5
5,7701,5ID23018,6/19/2020,6,269.5
5,7701,5ID23018,6/19/2020,9,219.5
5,7701,5ID23018,6/19/2020,32,42.25
1,7443,1ID23019,6/19/2020,28,197.25
1,7443,1ID23019,6/19/2020,40,27.25
1,7443,1ID23019,6/19/2020,26,199.75
1,6895,1ID23020,6/19/2020,34,147.25
1,6895,1ID23020,6/19/2020,15,147.25
1,6895,1ID23020,6/19/2020,7,197.25
2,6555,2ID23021,6/19/2020,4,267
3,3051,3ID23022,6/19/2020,9,154.75
3,3051,3ID23022,6/19/2020,66,12.5
3,6840,3ID23023,6/19/2020,27,213.25
3,6840,3ID23023,6/19/2020,15,205.75
1,6893,1ID23024,6/19/2020,11,173.5
1,6893,1ID23024,6/19/2020,40,27.25
1,7702,1ID23025,6/19/2020,15,147.25
1,7702,1ID23025,6/19/2020,11,154.75
1,7702,1ID23025,6/19/2020,27,154.75
1,7702,1ID23025,6/19/2020,18,149.75
1,7702,1ID23025,6/19/2020,9,147.25
5,7703,5ID23026,6/19/2020,37,154.75
5,7703,5ID23026,6/19/2020,20,204.75
5,7703,5ID23026,6/19/2020,23,149.75
3,7704,3ID23027,6/19/2020,34,199.5
3,7704,3ID23027,6/19/2020,34,199.5
1,1403,1ID23028,6/19/2020,38,147.25
1,1403,1ID23028,6/19/2020,8,207
5,6782,5ID23029,6/19/2020,37,224.5
5,6782,5ID23029,6/19/2020,51,97.25
5,7568,5ID23030,6/19/2020,5,280.75
5,7568,5ID23030,6/19/2020,66,12.5
4,7705,4ID23031,6/19/2020,5,254.5
4,7705,4ID23031,6/19/2020,65,25
4,7705,4ID23031,6/19/2020,47,194.5
5,6264,5ID23032,6/19/2020,11,224.5
5,7489,5ID23033,6/19/2020,41,244.5
5,6659,5ID23034,6/19/2020,37,154.75
5,7706,5ID23035,6/19/2020,37,224.5
5,7706,5ID23035,6/19/2020,4,275.75
5,7707,5ID23036,6/19/2020,28,269.5
5,7707,5ID23036,6/19/2020,32,42.25
5,7707,5ID23036,6/19/2020,11,224.5
5,6944,5ID23037,6/19/2020,1,224.5
5,7306,5ID23038,6/19/2020,1,243.25
5,7306,5ID23038,6/19/2020,1,243.25
5,7306,5ID23038,6/19/2020,19,106
1,7708,1ID23039,6/19/2020,33,199.75
1,7708,1ID23039,6/19/2020,4,197.25
1,7709,1ID23040,6/19/2020,26,199.75
1,7709,1ID23040,6/19/2020,50,197.25
1,7710,1ID23041,6/19/2020,4,257
1,7710,1ID23041,6/19/2020,25,257
3,7711,3ID23042,6/20/2020,7,255.75
3,7711,3ID23042,6/20/2020,7,274.5
3,7711,3ID23042,6/20/2020,7,192.25
3,7711,3ID23042,6/20/2020,20,263.25
3,7711,3ID23042,6/20/2020,29,21.25
3,7711,3ID23042,6/20/2020,26,260.75
3,7711,3ID23042,6/20/2020,13,211
3,7711,3ID23042,6/20/2020,60,192.25
2,3912,2ID23043,6/20/2020,48,1124.75
4,1985,4ID23044,6/20/2020,19,106
4,1985,4ID23044,6/20/2020,19,106
4,1985,4ID23044,6/20/2020,11,204.5
4,1985,4ID23044,6/20/2020,6,204.5
2,4872,2ID23045,6/20/2020,7,207.25
2,4872,2ID23046,6/20/2020,28,207.25
2,4872,2ID23047,6/20/2020,5,207.25
2,5678,2ID23048,6/20/2020,15,217
2,4872,2ID23049,6/20/2020,21,157.25
2,4872,2ID23050,6/20/2020,15,157.25
5,7712,5ID23051,6/20/2020,9,219.5
5,7712,5ID23051,6/20/2020,23,219.5
5,7533,5ID23052,6/20/2020,14,274.5
5,7712,5ID23053,6/20/2020,4,199.75
5,7712,5ID23053,6/20/2020,68,250
5,7712,5ID23054,6/20/2020,26,280.75
5,6887,5ID23055,6/20/2020,62,97.25
5,6887,5ID23055,6/20/2020,23,149.75
2,5836,2ID23056,6/20/2020,41,157.25
2,5836,2ID23056,6/20/2020,23,157.25
3,7592,3ID23057,6/20/2020,7,249.5
3,7592,3ID23057,6/20/2020,37,204.5
3,7592,3ID23057,6/20/2020,11,213.25
1,7713,1ID23058,6/20/2020,11,154.75
1,7713,1ID23058,6/20/2020,29,18.75
1,7713,1ID23058,6/20/2020,22,29.75
1,7713,1ID23058,6/20/2020,18,149.75
1,7713,1ID23058,6/20/2020,18,149.75
1,7713,1ID23058,6/20/2020,40,27.25
1,7713,1ID23058,6/20/2020,40,27.25
1,7713,1ID23058,6/20/2020,40,27.25
1,7713,1ID23058,6/20/2020,1,209.5
1,7713,1ID23058,6/20/2020,15,207
1,7713,1ID23058,6/20/2020,15,147.25
1,7713,1ID23058,6/20/2020,15,147.25
1,7713,1ID23058,6/20/2020,21,147.25
1,7713,1ID23058,6/20/2020,34,147.25
1,7713,1ID23058,6/20/2020,38,147.25
4,7714,4ID23059,6/20/2020,21,246.75
5,6921,5ID23060,6/20/2020,28,269.5
5,6921,5ID23060,6/20/2020,52,269.5
5,6921,5ID23060,6/20/2020,5,274.5
5,6921,5ID23060,6/20/2020,17,269.5
5,6921,5ID23060,6/20/2020,11,224.5
5,7715,5ID23061,6/20/2020,11,230.75
5,7715,5ID23061,6/20/2020,1,230.75
5,7231,5ID23062,6/20/2020,15,244.5
3,7716,3ID23063,6/20/2020,15,154.75
3,7716,3ID23063,6/20/2020,28,192.25
5,6838,5ID23064,6/20/2020,65,25
5,6838,5ID23064,6/20/2020,23,232
5,6838,5ID23064,6/20/2020,42,225.75
3,7717,3ID23065,6/20/2020,33,254.5
3,7717,3ID23065,6/20/2020,29,21.25
3,7717,3ID23065,6/20/2020,6,142.25
3,7718,3ID23066,6/20/2020,65,25
3,7718,3ID23066,6/20/2020,25,255.75
3,6924,3ID23067,6/20/2020,5,199.75
3,6924,3ID23067,6/20/2020,5,257
5,7719,5ID23068,6/20/2020,44,44.75
5,7719,5ID23068,6/20/2020,2,97.25
5,7719,5ID23068,6/20/2020,62,97.25
5,7719,5ID23068,6/20/2020,11,230.75
5,7719,5ID23068,6/20/2020,11,230.75
5,7719,5ID23068,6/20/2020,23,225.75
5,7354,5ID23069,6/20/2020,9,232
5,7354,5ID23069,6/20/2020,15,269.5
4,2299,4ID23070,6/20/2020,7,197.25
1,7720,1ID23071,6/20/2020,9,207
1,7720,1ID23072,6/20/2020,9,207
5,6535,5ID23073,6/20/2020,40,32.25
5,6535,5ID23073,6/20/2020,36,99.75
5,6535,5ID23073,6/20/2020,34,219.5
5,6535,5ID23073,6/20/2020,5,280.75
1,2855,1ID23074,6/20/2020,15,147.25
5,7721,5ID23075,6/20/2020,5,280.75
5,7721,5ID23075,6/20/2020,14,280.75
5,7722,5ID23076,6/20/2020,5,204.75
5,7489,5ID23077,6/20/2020,32,42.25
5,7489,5ID23077,6/20/2020,33,312
5,6337,5ID23078,6/20/2020,41,219.5
5,6337,5ID23078,6/20/2020,66,12.5
5,6337,5ID23078,6/20/2020,16,275.75
4,7723,4ID23079,6/20/2020,26,228.5
2,7166,2ID23080,6/20/2020,15,217
2,7166,2ID23080,6/20/2020,47,225.75
4,5083,4ID23081,6/20/2020,18,147.25
4,5083,4ID23081,6/20/2020,18,147.25
3,3486,3ID23082,6/20/2020,24,142.25
3,3486,3ID23082,6/20/2020,24,142.25
2,7724,2ID23083,6/20/2020,50,207.25
2,7724,2ID23083,6/20/2020,52,207.25
2,7724,2ID23083,6/20/2020,21,157.25
5,7459,5ID23084,6/20/2020,18,154.75
5,7459,5ID23084,6/20/2020,18,154.75
5,7459,5ID23084,6/20/2020,23,149.75
1,5857,1ID23085,6/20/2020,27,154.75
5,7725,5ID23086,6/20/2020,11,154.75
5,7725,5ID23086,6/20/2020,34,149.75
5,7726,5ID23087,6/20/2020,32,42.25
5,7726,5ID23087,6/20/2020,5,204.75
5,7726,5ID23087,6/20/2020,29,21.25
5,7726,5ID23087,6/20/2020,1,224.5
5,7726,5ID23087,6/20/2020,40,32.25
5,7726,5ID23087,6/20/2020,33,204.75
5,7727,5ID23088,6/20/2020,52,269.5
5,7727,5ID23088,6/20/2020,23,219.5
5,7728,5ID23089,6/20/2020,18,230.75
5,7728,5ID23089,6/20/2020,1,224.5
5,7728,5ID23089,6/20/2020,33,274.5
3,6124,3ID23090,6/20/2020,14,254.5
3,6124,3ID23090,6/20/2020,33,197.25
1,5247,1ID23091,6/20/2020,6,147.25
1,5247,1ID23091,6/20/2020,15,147.25
1,5247,1ID23091,6/20/2020,33,199.75
1,5247,1ID23091,6/20/2020,33,199.75
5,7729,5ID23092,6/20/2020,14,204.75
5,7729,5ID23092,6/20/2020,14,304.75
4,7029,4ID23093,6/21/2020,12,106
4,7029,4ID23093,6/21/2020,22,27.25
4,7029,4ID23093,6/21/2020,17,197.25
4,7029,4ID23093,6/21/2020,36,106
4,7029,4ID23093,6/21/2020,2,97.25
4,7029,4ID23093,6/21/2020,59,197.25
2,5118,2ID23094,6/21/2020,15,157.25
4,7730,4ID23095,6/21/2020,28,197.25
4,7730,4ID23095,6/21/2020,65,25
4,7730,4ID23095,6/21/2020,37,147.25
4,7730,4ID23095,6/21/2020,18,204.5
3,4581,3ID23096,6/21/2020,26,260.75
3,3786,3ID23097,6/21/2020,38,199.5
2,5517,2ID23098,6/21/2020,8,157.25
2,5517,2ID23098,6/21/2020,34,157.25
5,7731,5ID23099,6/21/2020,25,269.5
3,7732,3ID23100,6/21/2020,35,192.25
5,7733,5ID23101,6/21/2020,9,149.75
5,7733,5ID23101,6/21/2020,23,149.75
5,7733,5ID23101,6/21/2020,23,149.75
5,7733,5ID23101,6/21/2020,40,32.25
5,7733,5ID23101,6/21/2020,38,149.75
4,1758,4ID23102,6/21/2020,5,197.25
4,1758,4ID23102,6/21/2020,32,31.25
4,1758,4ID23102,6/21/2020,65,25
1,7734,1ID23103,6/21/2020,1,149.75
5,7735,5ID23104,6/21/2020,25,275.75
5,7735,5ID23104,6/21/2020,28,294.5
5,7735,5ID23104,6/21/2020,22,32.25
5,7735,5ID23104,6/21/2020,10,106
5,7118,5ID23105,6/21/2020,5,204.75
5,7118,5ID23105,6/21/2020,23,149.75
5,7118,5ID23105,6/21/2020,37,154.75
1,7736,1ID23106,6/21/2020,27,214.5
1,7736,1ID23106,6/21/2020,9,207
5,6529,5ID23107,6/21/2020,1,224.5
5,6529,5ID23107,6/21/2020,1,224.5
3,5463,3ID23108,6/21/2020,9,199.5
3,5463,3ID23108,6/21/2020,9,199.5
5,7737,5ID23109,6/21/2020,5,204.75
5,7737,5ID23109,6/21/2020,11,154.75
5,7737,5ID23109,6/21/2020,11,154.75
5,7737,5ID23109,6/21/2020,28,199.75
1,7738,1ID23110,6/21/2020,19,106
1,7738,1ID23110,6/21/2020,26,259.5
1,7738,1ID23110,6/21/2020,66,12.5
1,4862,1ID23111,6/21/2020,9,147.25
1,3135,1ID23112,6/21/2020,40,27.25
1,3135,1ID23112,6/21/2020,66,12.5
1,3135,1ID23112,6/21/2020,34,147.25
1,3135,1ID23112,6/21/2020,18,149.75
5,7669,5ID23113,6/21/2020,5,274.5
5,7669,5ID23113,6/21/2020,26,293.25
5,7739,5ID23114,6/21/2020,14,380.75
1,7740,1ID23115,6/21/2020,11,227
1,7740,1ID23115,6/21/2020,37,222
4,2729,4ID23116,6/21/2020,15,147.25
5,7741,5ID23117,6/21/2020,5,280.75
5,7741,5ID23117,6/21/2020,5,280.75
4,7742,4ID23118,6/21/2020,26,197.25
4,7742,4ID23118,6/21/2020,15,147.25
4,7742,4ID23118,6/21/2020,28,197.25
5,7743,5ID23119,6/21/2020,33,204.75
5,7743,5ID23119,6/21/2020,20,204.75
2,4837,2ID23120,6/21/2020,19,121
2,4837,2ID23120,6/21/2020,47,147.25
2,4837,2ID23120,6/21/2020,4,207.25
2,5748,2ID23121,6/21/2020,40,29.75
2,5748,2ID23121,6/21/2020,11,157.25
2,5748,2ID23121,6/21/2020,11,157.25
1,7744,1ID23122,6/21/2020,28,197.25
1,7744,1ID23122,6/21/2020,28,197.25
1,7744,1ID23122,6/21/2020,26,218.5
1,7744,1ID23122,6/21/2020,65,25
1,7744,1ID23122,6/21/2020,4,197.25
5,7745,5ID23123,6/21/2020,65,25
5,7745,5ID23123,6/21/2020,18,230.75
5,7745,5ID23123,6/21/2020,5,312
5,7492,5ID23124,6/21/2020,20,312
2,7746,2ID23125,6/22/2020,38,217
2,7746,2ID23125,6/22/2020,25,267
3,4455,3ID23126,6/22/2020,25,192.25
3,4455,3ID23126,6/22/2020,8,142.25
2,5817,2ID23127,6/22/2020,4,207.25
2,5817,2ID23127,6/22/2020,8,157.25
3,7280,3ID23128,6/22/2020,9,199.5
3,4092,3ID23129,6/22/2020,32,32.5
3,4092,3ID23129,6/22/2020,9,142.25
3,4092,3ID23129,6/22/2020,18,210.75
3,4092,3ID23129,6/22/2020,2,97.25
3,4092,3ID23129,6/22/2020,45,53.5
2,6184,2ID23130,6/22/2020,8,157.25
2,6184,2ID23130,6/22/2020,28,207.25
5,7747,5ID23131,6/22/2020,40,32.25
5,7747,5ID23131,6/22/2020,37,154.75
5,7747,5ID23131,6/22/2020,27,154.75
5,7747,5ID23131,6/22/2020,27,154.75
5,7747,5ID23131,6/22/2020,9,149.75
2,7748,2ID23132,6/22/2020,4,207.25
2,7748,2ID23132,6/22/2020,5,238.5
2,7748,2ID23132,6/22/2020,5,207.25
2,7748,2ID23132,6/22/2020,11,157.25
5,7749,5ID23133,6/22/2020,12,106
5,7749,5ID23133,6/22/2020,37,230.75
5,7749,5ID23133,6/22/2020,37,230.75
5,7749,5ID23133,6/22/2020,19,106
5,7749,5ID23133,6/22/2020,34,225.75
5,7750,5ID23134,6/22/2020,27,154.75
5,7750,5ID23134,6/22/2020,6,219.5
5,7750,5ID23134,6/22/2020,6,149.75
5,7751,5ID23135,6/22/2020,10,99.75
5,7751,5ID23135,6/22/2020,15,149.75
5,7751,5ID23135,6/22/2020,14,242.25
5,7752,5ID23136,6/22/2020,45,56
5,7752,5ID23136,6/22/2020,51,97.25
5,7752,5ID23136,6/22/2020,13,199.75
5,7752,5ID23136,6/22/2020,26,204.75
5,7753,5ID23137,6/22/2020,14,280.75
5,7753,5ID23137,6/22/2020,18,224.5
2,7754,2ID23138,6/22/2020,5,207.25
2,7754,2ID23138,6/22/2020,17,207.25
2,7754,2ID23138,6/22/2020,7,207.25
2,7754,2ID23138,6/22/2020,33,207.25
1,5588,1ID23139,6/22/2020,15,147.25
1,5588,1ID23139,6/22/2020,41,147.25
4,7175,4ID23140,6/22/2020,33,197.25
4,7175,4ID23140,6/22/2020,33,197.25
4,7175,4ID23140,6/22/2020,8,166
4,7175,4ID23140,6/22/2020,27,147.25
4,7175,4ID23140,6/22/2020,65,25
5,7755,5ID23141,6/22/2020,5,280.75
5,7755,5ID23141,6/22/2020,9,219.5
4,3394,4ID23142,6/22/2020,28,197.25
4,3394,4ID23142,6/22/2020,32,31.25
4,3394,4ID23142,6/22/2020,5,197.25
4,3394,4ID23142,6/22/2020,16,197.25
5,6813,5ID23143,6/22/2020,23,149.75
5,6813,5ID23143,6/22/2020,11,154.75
5,6813,5ID23143,6/22/2020,1,154.75
5,7756,5ID23144,6/22/2020,65,25
5,7756,5ID23144,6/22/2020,18,224.5
5,7756,5ID23144,6/22/2020,1,154.75
5,7756,5ID23144,6/22/2020,40,32.25
5,7757,5ID23145,6/22/2020,65,25
5,7757,5ID23145,6/22/2020,4,275.75
5,7757,5ID23145,6/22/2020,32,42.25
5,7757,5ID23145,6/22/2020,28,275.75
5,7489,5ID23146,6/22/2020,39,244.5
4,7758,4ID23147,6/22/2020,25,197.25
5,7321,5ID23148,6/22/2020,9,219.5
5,7321,5ID23148,6/22/2020,11,224.5
5,7517,5ID23149,6/22/2020,65,25
5,7517,5ID23149,6/22/2020,23,149.75
5,7517,5ID23149,6/22/2020,34,149.75
5,7517,5ID23149,6/22/2020,36,99.75
5,7517,5ID23149,6/22/2020,28,218.5
5,7759,5ID23150,6/22/2020,14,280.75
5,6908,5ID23151,6/22/2020,25,199.75
5,6908,5ID23151,6/22/2020,28,199.75
5,6908,5ID23151,6/22/2020,28,199.75
4,7519,4ID23152,6/23/2020,4,197.25
4,7760,4ID23153,6/23/2020,1,204.5
4,7760,4ID23153,6/23/2020,36,121
4,7760,4ID23153,6/23/2020,11,204.5
5,6596,5ID23154,6/23/2020,16,218.5
5,6596,5ID23154,6/23/2020,3,49.75
2,7761,2ID23155,6/23/2020,16,273.25
2,7761,2ID23155,6/23/2020,20,273.25
2,7761,2ID23155,6/23/2020,25,273.25
3,4970,3ID23156,6/23/2020,8,142.25
3,4970,3ID23156,6/23/2020,34,142.25
3,4970,3ID23156,6/23/2020,10,99.75
3,4970,3ID23156,6/23/2020,37,147.25
5,7762,5ID23157,6/23/2020,8,149.75
5,7762,5ID23157,6/23/2020,18,154.75
5,7762,5ID23157,6/23/2020,18,167.25
5,7762,5ID23157,6/23/2020,23,149.75
5,7763,5ID23158,6/23/2020,37,224.5
5,7763,5ID23158,6/23/2020,25,369.5
5,7182,5ID23159,6/23/2020,65,25
5,7182,5ID23159,6/23/2020,5,280.75
5,7182,5ID23159,6/23/2020,9,219.5
5,7764,5ID23160,6/23/2020,14,280.75
5,7764,5ID23160,6/23/2020,25,275.75
5,7764,5ID23160,6/23/2020,12,99.75
5,7764,5ID23160,6/23/2020,12,99.75
3,5240,3ID23161,6/23/2020,6,142.25
3,5240,3ID23161,6/23/2020,65,25
1,7765,1ID23162,6/23/2020,5,370.75
3,5240,3ID23163,6/23/2020,5,199.75
4,4823,4ID23164,6/23/2020,33,197.25
4,4823,4ID23164,6/23/2020,7,197.25
4,4823,4ID23164,6/23/2020,67,125
1,7766,1ID23165,6/23/2020,23,147.25
1,7766,1ID23165,6/23/2020,40,27.25
5,7767,5ID23166,6/23/2020,20,204.75
5,7767,5ID23166,6/23/2020,6,149.75
5,7767,5ID23166,6/23/2020,4,199.75
4,7768,4ID23167,6/23/2020,11,147.25
4,7768,4ID23167,6/23/2020,15,147.25
4,7769,4ID23168,6/23/2020,4,197.25
4,7769,4ID23168,6/23/2020,32,31.25
4,7769,4ID23168,6/23/2020,33,197.25
2,1187,2ID23169,6/23/2020,40,29.75
2,1187,2ID23169,6/23/2020,13,267
2,1187,2ID23169,6/23/2020,16,207.25
5,7770,5ID23170,6/23/2020,20,204.75
5,7770,5ID23170,6/23/2020,37,154.75
5,7165,5ID23171,6/23/2020,4,269.5
5,7165,5ID23171,6/23/2020,2,97.25
5,7165,5ID23171,6/23/2020,1,224.5
3,7771,3ID23172,6/23/2020,1,147.25
3,7771,3ID23172,6/23/2020,33,234.75
3,7771,3ID23172,6/23/2020,65,25
3,7771,3ID23172,6/23/2020,18,147.25
3,7771,3ID23172,6/23/2020,18,147.25
3,7771,3ID23172,6/23/2020,32,32.5
3,7771,3ID23172,6/23/2020,32,32.5
3,7771,3ID23172,6/23/2020,7,192.25
5,7634,5ID23173,6/23/2020,32,42.25
5,7634,5ID23173,6/23/2020,65,25
5,7634,5ID23173,6/23/2020,28,199.75
5,7634,5ID23173,6/23/2020,28,199.75
5,7306,5ID23174,6/23/2020,32,42.25
5,7306,5ID23174,6/23/2020,14,293.25
5,7306,5ID23174,6/23/2020,1,224.5
5,7772,5ID23175,6/23/2020,9,219.5
5,7772,5ID23175,6/23/2020,8,219.5
5,7772,5ID23175,6/23/2020,38,219.5
5,7772,5ID23175,6/23/2020,38,219.5
5,7773,5ID23176,6/23/2020,34,219.5
5,7773,5ID23176,6/23/2020,11,224.5
5,7728,5ID23177,6/23/2020,14,280.75
5,7728,5ID23177,6/23/2020,14,280.75
5,7728,5ID23177,6/23/2020,33,305.75
5,7728,5ID23177,6/23/2020,39,219.5
5,7728,5ID23177,6/23/2020,39,219.5
1,7774,1ID23178,6/23/2020,65,25
1,7774,1ID23178,6/23/2020,15,147.25
1,7774,1ID23178,6/23/2020,33,265.75
1,4755,1ID23179,6/23/2020,7,263.25
1,4755,1ID23179,6/23/2020,9,207
1,7090,1ID23180,6/23/2020,4,197.25
1,7090,1ID23180,6/23/2020,4,197.25
1,7090,1ID23180,6/23/2020,29,18.75
1,7090,1ID23180,6/23/2020,26,199.75
2,7680,2ID23181,6/24/2020,11,157.25
2,7680,2ID23181,6/24/2020,7,207.25
4,6364,4ID23182,6/24/2020,1,147.25
4,6364,4ID23182,6/24/2020,15,216
4,6364,4ID23182,6/24/2020,45,53.5
4,6364,4ID23182,6/24/2020,18,209.75
4,6364,4ID23182,6/24/2020,4,260.75
3,1771,3ID23183,6/24/2020,18,204.5
3,1771,3ID23183,6/24/2020,11,207
2,1193,2ID23184,6/24/2020,5,267
2,2461,2ID23185,6/24/2020,30,217
3,7775,3ID23186,6/24/2020,18,210.75
5,7776,5ID23187,6/24/2020,36,142
5,7776,5ID23187,6/24/2020,15,149.75
4,7777,4ID23188,6/24/2020,47,137.25
2,7373,2ID23189,6/24/2020,9,217
5,7778,5ID23190,6/24/2020,33,274.5
5,7778,5ID23190,6/24/2020,1,154.75
5,7221,5ID23191,6/24/2020,4,199.75
4,3378,4ID23192,6/24/2020,28,197.25
5,7779,5ID23193,6/24/2020,34,219.5
3,7780,3ID23194,6/24/2020,9,142.25
3,7780,3ID23194,6/24/2020,9,142.25
3,7780,3ID23194,6/24/2020,9,142.25
3,5240,3ID23195,6/24/2020,5,199.75
5,7781,5ID23196,6/24/2020,11,224.5
3,5303,3ID23197,6/24/2020,5,199.75
3,5303,3ID23197,6/24/2020,9,199.5
2,3968,2ID23198,6/24/2020,7,207.25
1,7782,1ID23199,6/24/2020,4,263.25
1,7782,1ID23199,6/24/2020,25,263.25
5,7783,5ID23200,6/24/2020,1,154.75
5,7783,5ID23200,6/24/2020,14,204.75
5,7783,5ID23200,6/24/2020,14,204.75
1,7784,1ID23201,6/24/2020,18,149.75
3,5290,3ID23202,6/24/2020,33,254.5
5,6264,5ID23203,6/24/2020,33,274.5
5,6260,5ID23204,6/24/2020,11,154.75
5,6260,5ID23204,6/24/2020,33,204.75
5,6260,5ID23204,6/24/2020,14,204.75
5,6260,5ID23204,6/24/2020,14,204.75
5,7719,5ID23205,6/24/2020,5,280.75
5,7489,5ID23206,6/24/2020,11,249.5
5,6944,5ID23207,6/24/2020,25,269.5
5,6884,5ID23208,6/24/2020,8,149.75
5,7785,5ID23209,6/24/2020,20,204.75
5,7785,5ID23209,6/24/2020,20,204.75
5,7785,5ID23209,6/24/2020,1,154.75
5,7786,5ID23210,6/24/2020,33,280.75
5,7786,5ID23210,6/24/2020,14,280.75
5,7786,5ID23210,6/24/2020,10,106
5,7786,5ID23210,6/24/2020,5,280.75
5,7786,5ID23210,6/24/2020,20,312
1,7787,1ID23211,6/24/2020,27,220.75
4,7348,4ID23212,6/25/2020,60,197.25
4,7348,4ID23212,6/25/2020,28,197.25
4,7348,4ID23212,6/25/2020,56,47.25
4,7348,4ID23212,6/25/2020,56,47.25
4,7348,4ID23212,6/25/2020,56,47.25
4,7348,4ID23212,6/25/2020,5,197.25
5,7788,5ID23213,6/25/2020,41,149.75
